cell_file!cell_idx!stim_type!cell_type!layer!chan!row!col!cor!xshift!yshift!tshift!abs_cor!save_folder
amacrines_late_2012.h5!3!boxes!amacrine!sequential.0!6!17!27!0.77169305!0!0!1!0.77169305!15-11-21b_naturalscene.pt
bipolars_late_2012.h5!0!boxes!bipolar!sequential.4!6!13!23!0.7569094!0!0!1!0.7569094!15-11-21b_naturalscene.pt
bipolars_late_2012.h5!3!boxes!bipolar!sequential.4!6!12!20!0.7105211!0!0!1!0.7105211!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!6!boxes!amacrine!sequential.4!5!12!21!0.7053026!0!0!1!0.7053026!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!8!boxes!amacrine!sequential.4!6!12!22!0.7052993!0!0!1!0.7052993!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!11!boxes!amacrine!sequential.4!6!15!21!0.6840769!0!0!1!0.6840769!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!4!boxes!amacrine!sequential.0!4!20!30!0.68382895!0!0!1!0.68382895!15-11-21b_naturalscene.pt
bipolars_late_2012.h5!2!boxes!bipolar!sequential.4!6!14!23!0.66211927!0!0!1!0.66211927!15-11-21b_naturalscene.pt
amacrines_early_2012.h5!1!boxes!amacrine!sequential.0!6!17!29!0.65583545!0!0!1!0.65583545!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!12!boxes!amacrine!sequential.4!6!12!19!0.64811265!0!0!1!0.64811265!15-11-21b_naturalscene.pt
bipolars_early_2012.h5!2!boxes!bipolar!sequential.4!0!13!24!0.6466318!0!0!1!0.6466318!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!2!boxes!amacrine!sequential.4!5!13!24!0.6456643!0!0!1!0.6456643!15-11-21b_naturalscene.pt
amacrines_early_2012.h5!0!boxes!amacrine!sequential.4!0!13!25!0.6425838!0!0!1!0.6425838!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!9!boxes!amacrine!sequential.4!6!13!23!0.6421472!0!0!1!0.6421472!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!13!boxes!amacrine!sequential.0!4!17!22!0.63675!0!0!1!0.63675!15-11-21b_naturalscene.pt
amacrines_early_2012.h5!2!boxes!amacrine!sequential.4!6!13!25!0.63649184!0!0!1!0.63649184!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!7!boxes!amacrine!sequential.4!6!13!19!0.6268474!0!0!1!0.6268474!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!5!boxes!amacrine!sequential.4!6!13!22!0.6226573!0!0!1!0.6226573!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!18!boxes!amacrine!sequential.4!6!14!19!0.6203595!0!0!1!0.6203595!15-11-21b_naturalscene.pt
bipolars_early_2012.h5!0!boxes!bipolar!sequential.4!0!13!25!0.61454386!0!0!1!0.61454386!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!15!boxes!amacrine!sequential.4!6!12!22!0.596702!0!0!1!0.596702!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!1!boxes!amacrine!sequential.0!6!20!24!0.5944914!0!0!1!0.5944914!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!10!boxes!amacrine!sequential.4!6!12!21!0.59159636!0!0!1!0.59159636!15-11-21b_naturalscene.pt
amacrines_early_2012.h5!4!boxes!amacrine!sequential.0!6!16!28!0.5779523!0!0!1!0.5779523!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!0!boxes!amacrine!sequential.4!5!14!23!0.55536586!0!0!1!0.55536586!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!17!boxes!amacrine!sequential.4!6!11!20!0.5541826!0!0!1!0.5541826!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!14!boxes!amacrine!sequential.4!6!12!19!0.51711243!0!0!1!0.51711243!15-11-21b_naturalscene.pt
bipolars_late_2012.h5!1!boxes!bipolar!sequential.4!6!12!22!0.5099565!0!0!1!0.5099565!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!16!boxes!amacrine!sequential.4!6!15!19!0.5035087!0!0!1!0.5035087!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!19!boxes!amacrine!sequential.4!6!12!20!0.47652167!0!0!1!0.47652167!15-11-21b_naturalscene.pt
amacrines_early_2012.h5!3!boxes!amacrine!sequential.4!6!12!23!0.46798167!0!0!1!0.46798167!15-11-21b_naturalscene.pt
bipolars_early_2012.h5!1!boxes!bipolar!sequential.4!0!13!24!0.4202615!0!0!1!0.4202615!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!20!boxes!amacrine!sequential.4!6!17!17!0.3837876!0!0!1!0.3837876!15-11-21b_naturalscene.pt
amacrines_late_2012.h5!6!boxes!amacrine!sequential.0!0!15!23!0.74337363!0!0!0!0.74337363!15-11-21a_naturalscene.pt
amacrines_late_2012.h5!3!boxes!amacrine!sequential.0!0!15!27!0.7380704!0!0!0!0.7380704!15-11-21a_naturalscene.pt
amacrines_late_2012.h5!4!boxes!amacrine!sequential.0!3!18!30!0.73258775!0!0!0!0.73258775!15-11-21a_naturalscene.pt
bipolars_late_2012.h5!0!boxes!bipolar!sequential.0!0!16!27!0.707499!0!0!0!0.707499!15-11-21a_naturalscene.pt
amacrines_late_2012.h5!2!boxes!amacrine!sequential.0!0!16!26!0.70509684!0!0!0!0.70509684!15-11-21a_naturalscene.pt
amacrines_late_2012.h5!8!boxes!amacrine!sequential.0!0!14!26!0.6981796!0!0!0!0.6981796!15-11-21a_naturalscene.pt
amacrines_late_2012.h5!18!boxes!amacrine!sequential.0!3!16!23!0.68712646!0!0!0!0.68712646!15-11-21a_naturalscene.pt
